id	name	age	country	hometown	height	arm_span	gender
5709	Abudzar Yulianto		INA				0
5710	Zaki bin Ramli Muhd		SGP				1
5711	Bakhori Hafnizam		MAS	KL			0
5712	Susanto Irit		INA				0
5713	Mohd Tarmizi Jaafar		MAS				0
5714	M. N. Vathsala		IND	Bangalore			0
5715	Rosharyani Zainal		MAS				0
5716	Mohd Redha Roslan		MAS				0
5717	Hong Jie Low		MAS	KL			0
5718	Dhansarit Meeseat		THA				0
5719	Mohd Hamizan Yusof		MAS				0
5720	Mohd Fiaz Adnan		MAS				0
5721	Zul Hilmi Ariff Fazilan		MAS				0
5722	Wan Lukman Hakim		MAS				0
5723	Evren Karadağ		TUR	ISTANBUL/GOZTEPE			1
5724	Natalia Ruchka		UKR				-1
5725	Gurgel Ozver		TUR	ISTANBUL/LEVENT			0
5726	Duygu Yarsur		TUR	İstanbul			-1
5727	Dae Yeob Kim		KOR	Go-yang			0
5728	Rafet Serkan Ercan		TUR	ISTANBUL-USKUDAR-CENGELKOY			1
5729	Millan Moyano Manzano		ESP				1
5730	Liubov Shagina		RUS	Krasnoyarsk			-1
5731	Yana Malkova		RUS	Ekaterinburg			-1
5732	Fengle Chen		CHN				0
5733	Maria Agafonova		RUS	Moscow			-1
5734	Valeriya Leshchenko		UKR				-1
5735	Lovise Sparre		SWE				-1
5736	Andrey Ladniy		RUS	Moscow			1
5737	Kirill D'yakonov		RUS	Moscow			1
5738	Pavel Peskin		RUS	Moscow			1
5739	Ilya Kazennov		RUS	Zheleznodrozhny			1
5740	Vladimir Murzaev		RUS	Moscow			1
5741	Vasilii Kursin		RUS				1
5742	Eduard Ismagilov		RUS	Meleuz			1
5743	Stanislav Shmatko		RUS				1
5744	Karen Allen		AUS				-1
5745	Chrysa Stergiakou		GRE	THESSALONIKI			-1
5746	Stella Kerasidou		GRE	THESSALONIKI			-1
5747	Ioannis Kolokas		GRE	XANTHI			1
5748	Alan Cassidy		GBR	Glasgow			1
5749	Manuel Coretti		ITA	San Dorligo della Valle (TS)			1
5750	Sonja Schade		GER	Bielefeld			-1
5751	Mariya Sosnovskykh		UKR	Odessa			-1
5752	Marie Duval		FRA	Vandoeuvre			-1
5753	Aleksandra Kodzik		POL	Gdansk			-1
5754	Torsten Schuldt		GER	Witten			1
5755	Quentin Miegeville		FRA	STE COTILDE			1
5756	Ganna Savchenko		UKR	Dnepropetrovsk			-1
5757	Marta Lenartowicz		POL	Krakow			-1
5758	Agnieszka Szczepaniec		POL	Oborniki Sląskie			-1
5759	Agnieszka Miciula		POL	Lublin			-1
5760	Pavlo Onoprienko		UKR	Kharkov			1
5761	Olexiy Shulga		UKR	Dnepropetrovsk			1
5762	Yevgen Palladiy		UKR	Nikopol			1
5763	Lukasz Smagala		POL	Krakow			0
5764	Bartosz Kowal		POL	Wroclaw			1
5765	Maciej Kalita		POL	Pogorska Wola			1
5766	Amalia Mandru		ROU	Iasi			-1
5767	Mila Gordeeva		BUL	Veliko Tarnovo			-1
5768	Anna Khudyakova		RUS	Ekaterinburg			-1
5769	Anamaria Bogaciu		ROU	Brasov			-1
5770	Gabriel Pavel		ROU	Piatra Neamt			1
5771	Andrei Nutu		ROU	Piatra Neamt			1
5772	Zafeiris Kamaropoulos		GRE	THESSALONIKI			1
5773	Dejan Petrovski		MKD	Skopje			1
5774	Cassandra Zampar		ITA	Trieste			-1
5775	Jiri Bradác		CZE	Velké Meziříčí			0
5776	Paul Stadlober		AUT	Fohnsdorf			1
5777	Anne Hoarau		FRA				-1
5778	Christophe Treuilhe		FRA				1
5779	Jérémie Ciccione		FRA	GRENOBLE			1
5780	Edvinas Smigelskis		RSA				1
5781	Olga Medvedieva		UKR	Donetsk			-1
5782	Aliya Iskakova		KAZ	Karaganda			-1
5783	Alessandro Fiori		ITA	San Vito Di Cadore (BL)			1
5784	Matthias Ruh		SUI	Langenthal			1
5785	Rafal Porebski		POL	Katowice			1
5786	Aleksey Perov		KAZ	Karaganda			1
5787	Julien Laine		FRA				1
5788	Therese Johannesen		NOR	Hafrsfjord			-1
5789	Zoe Ogden		GBR	Todmorden			-1
5790	Jordan Buys		GBR	Burnley			1
5791	Bastien GLAIRON MONDET		FRA				1
5792	Ben Meeks		GBR	Bradford			1
5793	Yuki Suzuki	37.0	JPN	Saitama			-1
5794	Benoit Heurtaux		FRA	Bricqueville la blouette			0
5795	Alexander Hille		GER	Stuttgart			1
5796	Lars Proske		GER	Gütersloh			1
5797	Julia Yachnik		RUS	Krasnoyarsk			-1
5798	Paige Claassen		USA	Estes Park			0
5799	Joyce Kuik		USA	Atlanta			-1
5800	Téo Genecand		SUI	Genève			0
5801	Michaël Lecomte		BEL	Le Roeulx			1
5802	Miguel Angel Hernandez Medina		MEX	Mexico			1
5803	Iakov Subbotin		RUS	Yekaterinburg			0
5804	Jovan Ivanov	31.0	MKD				1
5805	Kire Serafimovski		MKD				1
5806	Sergiy Kryvonos		UKR	Nikopol			1
5807	Jakub Hejl		CZE	Praha 9			1
5808	Moradi Bahareh		IRI	Tehran			0
5809	Xuqing Li		CHN	Beijing			0
5810	Fatemeh Solaimani		IRI	Tehran			-1
5811	Chia-Ling Wei		TPE	Taipei			0
5812	Sajedeh Soltaninejad		IRI	Tehran			0
5813	huanmiao peng		CHN	Beijing			0
5814	Azam Karami Paskoohani		IRI	Tehran			1
5815	Farnaz Esmailzadeh		IRI	Tehran			-1
5816	Sobhan Jafari Mahmoudabadi		IRI	Tehran			0
5817	Reza Pilpa		IRI	Tehran			1
5818	Daniela Lopez		VEN	San Antonio de Los Altos			-1
5819	Orquidea León Juarez		MEX	Mexico			0
5820	Mauricio Huerta		MEX	Morelia			1
5821	Yannick Pasquazzo		BEL	Vaux sur Chèvremont			1
5822	Jonathan Urbina		VEN	Merida			1
5823	Maximilian Wörner		GER	Bad Grönenbach			1
5824	Christian Ehlert		MEX	San Luis Potosi			1
5825	Dirk Vervoort		BEL	Boechout			1
5826	Edrick Freyria		MEX	Guadalajara, Jalisco			0
5827	Yoko Ikeda		JPN	Higashimurayama-shi Tokyo			-1
5828	Aki Tanaka		JPN	Kasuga-cho Aichi-ken			-1
5829	Kiyoe Tsutsumi		JPN	Iruma-gun Saitama			0
5830	Nozomi Monma		JPN	3-4-4 Hanasaki			-1
5831	Natalia Kubrakova		RUS	Alexandrovskoe			-1
5832	Syuhei Tanaka		JPN	65-203 Shimonogo-noda			0
5833	Nobuyuki Nagata		JPN	1-25-3-202 Tokura			1
5834	Sung-Hoon Kang		KOR	Seoul			1
5835	Jau Shiuan Hung		TPE	Taipei			0
5836	Léa Philippon		FRA	LYON			-1
5837	Solène Le Car		FRA	SAINT ETIENNE			-1
5838	Catalin Petrescu		ROU	BRASOV			0
5839	Killian Avocat-Benan		FRA	MARSEILLE			1
5840	George Maris		ROU	Brasov			1
5841	Bogdan Rus	37.0	ROU	BRASOV			1
5842	Katarina Fickuliakova		SVK	Bratislava			-1
5843	Filiz Karakulak V.D.B.Kaag		TUR	Ankara-Beyazkoy			-1
5844	Jacek Matuszek		POL	Gogolin			1
5845	Mümin Karabas		TUR	Adana-Seyhan			1
5846	Petr Resch		CZE	Hýskov			1
5847	Tomasz Wojciechowski		POL	Katowice			1
5848	Hamish Saul		AUS	Sandford			1
5849	Oksana Razno		UKR	Kharkov			-1
5850	Robin Sutton		GBR	Glasgow			1
5851	Franziska Saurwein		AUT	Innsbruck			-1
5852	Miriam Putz		AUT	Koestendorf			-1
5853	Natalie Sailer		GER	Augsburg			-1
5854	Sara AICART ORTIZ		ESP	Collbató			-1
5855	Raelene Cowie		GBR	Sheffield			-1
5856	Cosima Willi		SUI	Domat/Ems			-1
5857	Jesse Van Der Werf		NED	Enschede			1
5858	Ignasi TARRAZONA GASQUE		ESP	Gandia			1
5859	Matthew Storer		AUS	Five Dock			1
5860	Mario Lackner		AUT	Pfaffstätten			1
5861	Katarzyna Miroslaw		POL	Lublin			-1
5862	Anna Rakitskaya		RUS	Moscow			-1
5863	Alexandr Shaulskiy		RUS	Krasnoyarsk			1
5865	Margaux Hilly		FRA	Saint Leu			-1
5868	Marijus Smigelskis		RSA				0
5869	Tatsuya Muraoka		JPN	Ritto-shi			1
5870	Ghislain Losier		CAN	Dartmouth, Nova Scotia			1
5871	Brice Martine		FRA	ANNEMASSE			1
5872	Guntram Jörg		AUT	Nüziders			1
5873	Stefano Mastrocola		BRA	São Paulo			1
5874	Tiffany Hensley		USA	Soquel			-1
5875	Victoria Weldon		CAN	calgary			-1
5876	Charlotte Jouett-Bosley		USA	Parkville			-1
5877	Erin Ford-Zieleniewski		CAN	Brampton			-1
5878	Kate McGinnis		USA	Marietta			-1
5879	Angela Payne		USA	Boulder			-1
5880	Bonnie de Bruijn		CAN	Toronto			-1
5881	Sheena Osborne		CAN	Maple Ridge			-1
5882	Kasia Pietras		USA	Chicago			0
5883	Alyrene Dorey		USA	Boulder			0
5884	Sarah Austin		CAN	North Vancouver			-1
5885	Kerry Briggs		CAN	Newmarket			-1
5886	Nicola Hessels		CAN	Maple Ridge			-1
5887	Clarrie Lam		CAN	Kingston			0
5888	Portia Menlove		USA	Sandy			-1
5889	Mark Hobson		USA	Lakewood			1
5890	Jamie Chong		CAN	North Vancouver			-1
5891	Matt Bosley		USA	Parkville			1
5892	Grady Bagwell		USA	Dayton			1
5893	Joe Czerwinski		USA	Chandler			1
5894	Marshal German		CAN	Edmonton			0
5895	Minko Nikolov		BUL	Veliko Tarnovo			1
5896	Simon Parton		CAN	north vancouver			1
5897	Tyler Haack		USA	Ann Arbor			1
5898	Tony Musselbrook		GBR	Margate			1
5900	Diego Martín Marsella Prado	50.0	ARG	Barcelona			1
5901	Ignacio Fuertes Olles		ESP	Zaragoza			1
5902	Anouk Evene		FRA				-1
5903	Marjorie Juarez		FRA				-1
5904	Violaine Tardy		FRA				-1
5905	Stéphanie Sauron		FRA				-1
5906	Katy Goatache		VEN	San Juan de Los Morros			-1
5907	Rossi Gabazú		VEN	San Juan de Los Morros			0
5908	Mathieu Bouyoud		FRA				1
5909	Florent Breysse		FRA				1
5910	Quentin Manzato		FRA				1
5911	Brian Kim		USA	Iselin			1
5912	Valdo Chilese		ITA	Trieste			1
5913	Alexander Tuzhilkin		RUS	Yekaterinburg			1
5914	Imre Sedevi		ROU	Oradea, Jud.Bihor, Romania			1
5915	Vyacheslav Titov		KAZ	Almaty			1
5916	Kostiantyn Podchesov		UKR	Kharkov			1
5917	Sergey Donets		RUS	Krasnyarsk			1
5918	Dmitriy Abrossimov		KAZ	Issyk			1
5919	Vladislav Valiev		RUS	Yekaterinburg			1
5920	Luis Diaz		VEN	San Juan de Los Morros			1
5921	Stefanie Kofler		AUT	villach			-1
5922	Sergey Terentyev		RUS	Krasnoyarsk			1
5923	Romain Busetta		FRA				1
5924	Drew Haigh		GBR	Pickering			1
5925	Anna Mikushkina		RUS	ST.PETERSBURG			-1
5926	Annemarie-Caroline Stangaciu		ROU	Brasov			0
5927	Benjamin Sillmann		GER	Stuttgart			1
5928	Diego Luis González		MEX	Leon, Gto			1
5929	Eric Berthe		BEL	Vance			1
5930	David Leduc		BEL	Meise			1
5931	Yulia Troepolskaya		RUS	Moscow			-1
5932	Marta Savkina		RUS	Moscow			-1
5933	Natalia  Koroleva		RUS	Moscow			-1
5934	Anna Agaponova		RUS	Moscow			-1
5935	Alena Andreeva		RUS	Sosnovoborsk			-1
5936	Anastasiya Myrolyubova		UKR	Odessa			-1
5937	Elena Dmitryeva		RUS	Moscow			-1
5938	Yulia Vaytsekhovskaya		RUS	Ufa			-1
5939	Evgeniya Shahmatova		RUS	Gur’evsk, Kaliningrad region			-1
5940	Pavel Isaev		RUS	Moscow			1
5941	Andrey Klizubov		RUS	Moskow region			1
5942	Yaroslav Popkov		RUS	Moscow			1
5943	Anton Prystomau		BLR	Gomel			1
5944	Dmitry Stepanov		RUS	Yekaterinburg			1
5945	Yaroslav Shafranskyi		UKR	Rovno			1
5946	Andrey Shilenberg		RUS	Cheyabinskaya obl., Кorkino			1
5947	Bogdan Posmashnyy		RUS	Nigniy Tagil			1
5948	Alexey Belchikov		RUS	: Krasnoyarsk			1
5949	Anton Podzorov		UKR	Donetsk			1
5950	Eduard Sabitov		RUS	Meleuz			1
5951	Evgeniy Shirokov		RUS	Ekaterinburg			1
5952	Leja Kos		SLO	Trzic			0
5953	Julia Miroshnichenko		RUS	Kaliningrad			-1
5954	Patricija Levstek		SLO	Trzic			-1
5955	Marija Milosavljevic		SRB	Belgrade			-1
5956	Izidor Zupan		SLO	Lasko			1
5957	Jon Cardwell		USA	Corrales			1
5958	Kirill Semenov		RUS	Kaliningrad			1
5959	Ryan Roden		USA	Dallas			1
5960	Luka Perunovic		SRB	Belgrade			1
5961	Leusca Raimond		ROU	Brasov			0
5962	Megumi Takahashi		JPN	Hokkaido			-1
5963	Mai Tonegi		JPN	Hamamatsu-shi			-1
5964	Yayoi Ogawa		JPN	Machida			-1
5965	Hirotaro Hoshina		JPN	Yokohama			0
5966	Keita Seto		JPN	Yurihama-cho			1
5968	Kuutti Huhtikorpi		FIN	Helsinki			0
5969	Ry Morrison		CRC	Santo Domingo			0
5970	Janis Prizavoits		LAT	Riga			-1
5971	Katarzyna Wicha		POL	Lublin			-1
5972	Mateusz Puzon		POL	Lublin			1
5973	Martin Sifra		CZE	Rudoltice			1
5974	Gergõ Molnar		HUN	Veszrém			0
5975	Anna Gislimberti		ITA	Ravina			-1
5976	Lucia Korcova		SVK	Zlate Moravce			-1
5977	Andrea Čepcová	30.0	SVK	Modra			-1
5978	Dalia Hamdy		SUI	Dietikon			-1
5979	Nejc Cujes		SLO	Slovenj Gradec			1
5980	Juergen Moosbrugger		AUT	Lauterach			0
5981	Nicolai Schaffarczik		GER	Ingolstadt			1
5982	Boróka Széll		HUN	Szeged			0
5983	Frank Jaenecke		GER	Halle			1
5984	Jan Haiko		AUT	Wien			1
5985	Farkas Sikter		HUN	Szeged			0
5986	Dömötör Széll		HUN	Szeged			0
5987	Csaba Szell		HUN	Szeged			1
5988	Eva Pepin-Helie		CAN	St. Isadore			-1
5989	Julian Bautista		USA	Placentia			1
5990	Maxim Zolotukhin		USA	Cambridge			1
5991	Nicolas Mathieu		BEL	Dion le Mont			1
5992	Garrett Gregor		USA	Upland			1
5993	Marius Emil Danila		ROU	Salt Lake City			1
5994	Eline Nas		NED	Oisterwijk			-1
5995	Marie Line Madelaine		FRA	VAUREAL			-1
5996	Ricardo De Leeuw		NED	Rotterdam			1
5997	Alexander Ledovskikh		UKR	Kiev			1
5998	Panayiotis Sotiris		GRE	ATHENS			1
5999	Adeline Euvrard		FRA				-1
6000	Gamez Cirik		TUR	IZMIR/BUCA			0
6001	Magnhild Oefsti		NOR	Trondheim			-1
6002	Robin Gray		GER	München			1
6003	Akin Taskiran		TUR	ISTANBUL			0
6004	Monika Piasecka		POL	Nowy Sacz			-1
6005	Itziar Rodríguez Menarqez		ESP	Artziniega (Álava)			-1
6006	Tyler Youngwerth		USA	Colorado Springs			1
6007	Jesse Youngwerth		USA	Colorado Springs			1
6008	Gerard Rull Flores		ESP	BARCELONA			1
6009	José Luis Palao Peinado		ESP	Elda			1
6010	Carlos Catari		VEN	Barquisimeto			1
6011	Michael Foley		USA	Lincoln			1
6012	Boris Egorov		RUS	Moscow			1
6013	Julio Arce		CRC	Heredia			1
6014	Isabelle Kölle		AUT	Innsbruck			-1
6015	Olena Shurubor		UKR	Kiev			-1
6016	Olivia Holt		NZL	Auckland			-1
6017	Claire Gibson		NZL	Auckland			-1
6018	Alexey Bobylev		RUS	Ekaterinburg			1
6019	Damon McNeil		NZL	Christchurch			1
6020	Michal Rozek		CZE	Uherske Hradiste			1
6021	Stefan Gerritsen		NED	De Meern			1
6022	Takeshi Ito		JPN	Osaka			1
6023	Marcel Dippon		GER	Waldenburg			1
6024	Miroslav Hrasko		SVK	Zvolen			1
6025	Pavel Chudinov		RUS	Voronezh			1
6026	Ana Ogrinc		SLO	Ljubljana			-1
6027	Yaniv Hecht	30.0	ISR	Kibutz Ha'goshrim			1
6028	Adam Szold		ISR	Tel Aviv			1
6029	Bálint Burucs	33.0	HUN	Budapest			1
6030	Marc Arauz Massot		AND				1
6031	Salvador Garcia Miracle		AND				1
6032	Sylwia Buczek		POL	Tarnow			-1
6033	Federica Mingolla		ITA	Torino			-1
6034	Andrea Fichtner		GER	Stuttgart			-1
6035	Michela Facci		ITA	Mezzocorona			-1
6036	Anna Wagnerova		CZE	Novy Bor			-1
6037	Chiara Limonta		ITA	Milano			-1
6038	Simona Korcova		SVK	Zlate Moravce			-1
6039	Léon Genecand		SUI	Genève			1
6040	Erekle Mikeladze		GEO	Tbilisi			0
6041	Sayat Bokanov		KAZ	Issyk			0
6042	Viacheslav Vedenchuk		RUS	Yekaterinburg			1
6043	Fabian Bosler		GER	Lenningen			1
6044	Simon Bosler		GER	Lenningen			1
6045	Andreas Leemann		SUI	Buttwil			1
6046	Jonas Kreis		SUI	Suhr			1
6047	Martin Micka		CZE	Prague			1
6048	Karolina Nevelikova		CZE	Břeclav			-1
6049	Mateja Hohkraut		SLO	Rimske Toplice			-1
6050	Atori Yasuda		JPN	Ashigawa-mura			0
6051	Mariya Mulyar		UKR	Kamenets Podolskiy			-1
6052	Anton Johansonn		FIN	Helsinki			1
6053	Arjan de Kock		RSA	ORCHARD			1
6054	Leopold Fischer		AUT	Wiener Neustadt			1
6055	Juraj Ravas		SVK	Bratislava			1
6056	Marián Šeliga		SVK	Zilina			1
6057	Courtney Sanders		USA	Longmont			-1
6058	Heather Sawitsky		CAN	Edmonton			-1
6059	Regan Kennedy		CAN	Calgary			-1
6060	Maria Celkova		CAN	North Vancouver			-1
6061	Josh Muller		CAN	Calgary			1
6062	Luke Muller		CAN	Calgary			1
6063	David Wetmore		USA	wakefield			1
6064	Miles Adamson		CAN	Burnaby BC			1
6065	Shigeo Iwai		JPN	Fukuoka-shi			1
6066	Greg Padovani		USA	Arlington Heights			1
6067	Dana Riddle		USA	Grapevine			-1
6068	Sarah Shaw		USA	Highland			-1
6069	Hiroyo Sumura		JPN	Habikino-shi			-1
6070	Melissa Godowski		USA	508-422-9924			-1
6071	Mélissa Lacasse		CAN	Montreal			-1
6072	Matt Wilder		USA	boulder			1
6073	Ryan Sewell		USA	Colleyville			1
6074	Olga Shchelnikova		RUS	Krasnoyarsk			-1
6075	Gill Peet		GBR	Blackburn			-1
6076	Yuki Matsushima		JPN	Kokubunji-shi			-1
6077	Rianne Van den berg		NED	Zoetermeer			-1
6078	Rimu Murakami		JPN	Otsu-shi			0
6079	Martin Watson		GBR	Manchester			1
6080	Melle Vroom		NED	Den Haag			1
6081	Wolter Westdijk		NED	Emmeloord			1
6082	Karolis Rutkauskas		LTU	Vilnius			1
6083	Burak Dulgeroglu		TUR	ISTANBUL			1
6084	Eva Carro Fernández		ESP	Murcia			-1
6085	Teresa Troya Gil		ESP	Murcia			-1
6086	Carlos Preciado Brión		ESP	Murcia			1
6087	Carlos Eduardo García Verduzco		MEX	León, Gto México			1
6088	Matty Hong		USA	Boulder			-1
6089	Katharina Bacher		AUT	Längenfeld			-1
6090	Robert Rundin		SWE	Hägersten			1
6091	Adam Watson		GBR	Newcastle			1
6092	Santiago De Alba Flores		MEX	Aguascalientes			1
6093	Ashleigh Wolsey-Heard		GBR	Swansea			-1
6094	Carolina Rosero		ECU	Quito			-1
6095	Anastasia Ermolaeva		RUS	Miass			-1
6096	Geoffray DE FLAUGERGUES		FRA	CHAMBERY			0
6097	Hugo Bernard-Brunel		FRA				1
6098	Esteban Eguez		ECU	quito			1
6099	Patrick Heisinger		AUT	Innsbruck			1
6100	Guy Shafir		ISR	bniy brak			1
6101	David Ulloa		CRC	HEREDIA			1
6102	Petr Cermak		CZE	Ceska ves			1
6103	Eduardo Mora Pariente		MEX	México, DF			1
6104	Ricardo Neves		POR	Ourém			1
6105	Konstantin Payl		RUS	Yekaterinburg			1
6106	Andrii Kytaiko		UKR	Odessa			1
6107	Arseniy Kurunov		RUS	Ufa			1
6108	Nikolay Fedorov		RUS	Yekaterinburg			1
6109	Hryhorii Lisovskyi		UKR	Kirovograd			0
6110	Yuka Kageya		JPN	Yamaguchishi			-1
6111	Rikuto Takeda		JPN	Yamaguchi-shi			0
6112	Mark Zengo		HUN	Nyíregyháza			1
6113	Paweł Sikora		POL	Wadowice			1
6114	Isabell Leiner		GER	Zweibrücken			-1
6115	Tomas  Vila		ARG	Bariloche			1
6116	Andrew Zhigarev		UKR	Kiev			1
6117	David Leandro Saikin		ARG	La Plata			1
6118	Ignacio Bilmes		ARG	La Plata			1
6119	Patryk Moskal		POL	Osiek			1
6120	Uji Ayu Sukmandiri		INA	Bogor			0
6121	Indra Yogaswara		INA	Bogor			-1
6122	Ruizhi Chen		CHN	Qingdao			0
6123	Izzat Saat		MAS	Puchong			-1
6124	Yannick Lis		BEL	TEMSE			1
6125	Maegan Kelleway		CAN	Victoria, BC			-1
6126	Amelia Metcalf		USA	Newton			-1
6127	Amanda Sutton		USA	Flower Mound			-1
6128	Ben Hoberg		USA	Altamonte Springs			1
6129	Ben Spannuth		USA	Boulder			1
6130	Shane PUccio		USA	Mckinney			1
6131	Owen Graham		USA	Argyle			1
6132	Kevin Macartney		USA	Weare			1
6133	Santiago Fernando Valerga		ARG	San Martin de los Andes			1
6134	Caio Lopes da Silva		BRA	Curitiba, PR			1
6135	Steve Hong		USA	Boulder			1
6136	Laura Michelard		FRA	Eteaux			-1
6137	Maria Davies Sandbu		NOR	Trondheim			-1
6138	Jera Lenardic		SLO	Zgornja Besnica			-1
6139	Edward Hamer		GBR	Over Haddon			1
6140	Stanislav Pekarek		CZE	Vizovice			1
6141	Luke Tilley		GBR	Hockerton			1
6142	Dominik Uher		CZE	Rychvald			1
6143	María Cartró Iriarte		ESP	Els Casots (Barcelona)			-1
6144	Akito Tsumori		JPN	Yamaguchi			1
6145	hongshu Qiu		CHN	Beijing			0
6146	Sergiy Barkovskyy		UKR	Dnepropetrovsk			1
6147	Kaori Eguchi		JPN	omurashi			-1
6148	Jana Müller		GER	Hamburg			-1
6149	Gunel Quliyeva		AZE	BAKU			-1
6150	Tom Newman		GBR	Nottingham			1
6151	Sylvain Roche		FRA	Chapanost			1
6152	Victor Dragoi		ROU	Bucharest			1
6153	Yosuke Senbongi		JPN	Utsunomiya			1
6154	Seymur Camalzade		AZE	Baku			1
6155	Babek Ibadov		AZE	BAKU			0
6156	Eevi Jaakkola		FIN	Helsinki			-1
6157	Linda Gundova		SVK	Bratislava			-1
6158	Aleksander Romanowski		POL	Warsaw			1
6159	Gregers Gatzwiller		DEN	Copenhagen			0
6160	Giada Zampa		ITA	Cossato			-1
6161	Konul Huseynova		AZE	BAKU			-1
6162	Aysel Sultanova		AZE	BAKU			-1
6163	Alessio Gosso		ITA	Belluno			1
6164	Lukas Schnöller		AUT	Innsbruck			1
6165	Cingiz Tagizade		AZE	Baku			0
6166	Maria Fernanda De Je Rodriguez		MEX	Arcos de Zapopan			-1
6167	Nina Williams		USA	Fort Collins			-1
6168	Thomasina Pidgeon		CAN	Burnaby BC			-1
6169	Tsukasa Mizuguchi		JPN	Gifu			1
6170	Iyma Lamarche		CAN	Toronto, ON			0
6171	Mariana Mendoza Castillo		MEX	Jardines del Pedregal, Alvaro Obreg			-1
6172	Erica Carlson		CAN	Cochrane AB			-1
6173	Adriana Vanessa Fournier Castillo		MEX	Distrito Federal			-1
6174	Michael Bautista		USA	Placentia			1
6175	Diego Lopez Montull		MEX	Santa Ursula Xitla, Tlalpan			1
6176	Daniel Gingras		CAN	Quebec City PQ			1
6177	Ana Tiripa		GER	Düsseldorf			-1
6178	Andrea Pavlincova		CZE	Brno			-1
6179	Hannah Baehr		GER	Weilimdorf			-1
6180	Jacquelyn Wu		USA	San Francisco			-1
6181	Alexandra Golovina		RUS	Yekaterinburg			-1
6182	Françoise Jacques		FRA				-1
6183	Thu Crosley		CAN	Calgary			-1
6184	Andrey Shagin		RUS	Krasnoyarsk			1
6185	Ludovic Lefevre		FRA				1
6187	Tomas Guevara		VEN	San Juan de los morros			1
6188	Claudia Maldonado		MEX	México DF			-1
6189	Polina Shelpakova		RUS	Tyumen			-1
6190	Lina Himpel		GER	Stuttgart			-1
6191	John Henry Nilssen		NOR	Flateby			1
6192	Jakob Heber Norum		NOR	Oslo			1
6193	Dorothea Karalus		GER	Bayreuth			-1
6194	Friederike Petri		GER	Emmerting			-1
6195	Jonas Winter		GER	Wuppertal			1
6196	Ricardo Morelli		GER	Großenhain			1
6197	Martin Mayer		GER	Mainz			1
6198	Dimitrios Sparis		GRE	Athens			1
6199	Mariya Ustimenko		UKR	Nikopol			-1
6200	Sofia Correa		ECU	Quito			-1
6201	Mariya Boyko		UKR	Nikopol			-1
6202	Tanja Lanz		SUI	Uetikon			-1
6203	Tabitha Buma		NED	Nijmegen			-1
6204	Tegan Wilson		USA	Alexandria			-1
6205	Victoria Cartwright		USA	Silverdale			-1
6206	Alexa Nazarian		USA	San Jose			-1
6207	Brad Weaver		USA	Atlanta			1
6208	Andrew Palmer		USA	Midlothian			1
6209	Dominic Labarge		USA	McKinney			1
6210	Fred Charron		CAN	Montreal			1
6211	Anastasiia Samoilina		RUS	Yekaterinburg			-1
6212	Ayaka Takeuchi		JPN	CHIBA			-1
6213	Woonwha Jeong		KOR	Namyangju-si			0
6214	Soyoung Juen		KOR	Bucheon-si,			0
6215	Nyamkhand  Dugarjav		MGL	ulaanbaatar			0
6216	Ariunod Batsaikhan		MGL	ulaanbaatar			0
6217	Daisuke Kasahara		JPN	Matsumoto-shi			1
6218	Donggun Lee		KOR	Bucheon-si Gyeonggi-do			0
6219	Myeongsu Kim		KOR	Busan			0
6220	Daehee Yoon		KOR	Pohang-si			0
6221	Sewoong OH		KOR	Anyang-si			0
6222	Sakiko Osawa		JPN	Zama-shi			-1
6223	Yoko Metsugi		JPN	Shiroi-shi			-1
6224	Anja Serbinek		SLO	Maribor			-1
6225	Tom Bonnert		GBR	Loughborough			1
6226	yunqing liu		CHN	Shanghai			0
6227	Kajsa Wiklund		SWE	Solna			-1
6228	Natalia Iakovleva		RUS	Tyumen			-1
6229	Abdul Qayum Bin Abd Jalani		MAS	Selangor			1
6230	Alexey Nazarov		KAZ	Almaty			1
6231	Andrew Ang Yuan Hann		MAS	KL			1
6232	Elsa Ponzo		FRA	BOULOGNE-BILLANCOURT			-1
6233	Ruta Kershiulyte		LTU	Vilnius			-1
6234	Cindy Sararak		FRA				-1
6235	Eilleen Jubes Angarita		ESP	Huesca			0
6236	Juozas Bobina		LTU	Kaunas			1
6237	Therese Johansen		NOR	Stavanger			-1
6238	Anna Vollenwyder		AUT	Wien			-1
6239	Cathy Laflamme		CAN	Innsbruck			-1
6240	Giulia Alton		ITA	Ortisei			-1
6241	Oleg Beliakov		RUS	Samara			1
6242	Viktor Beliy		UKR	Kamenec Podolskiy			1
6243	Mariana Fierro		MEX	-			-1
6244	Dmitrijus  Monastyreckis		LTU	Kaunas			1
6245	Viliam Ferčák		SVK	Kosice			1
6246	Ivo Häfliger		SUI	Grosswangen			1
6247	Gediminas  Monastyreckis		LTU	Kaunas			1
6248	Kelly Drager		CAN	Calgary			-1
6249	Marieta Akalski		CAN	Toronto ON			-1
6250	Jonathan HUERTA ESPINOZA		MEX	MONTERREY			1
6251	Shannon Russell		USA	Mercer Island			-1
6252	Jaime Hendrik Quintana		PER	Lima			1
6253	Diana Vadim Hanina		AZE	BAKU			-1
6254	Sima Seferova		AZE	BAKU			-1
6255	Reyhan Mammadova		AZE	BAKU			-1
6256	Ayten Piraliyeva		AZE	Baku			-1
6257	Sems QULIYEVA		AZE	BAKU			0
6258	Safarova Sima		AZE	Baku			0
